train_loss,val_loss,val_r2,learning_rates
0.04516068512443886,0.035991516040624026,0.9342721663545213,8.304169199380359e-05
0.045327676785026874,0.03525937103868303,0.9356092097337557,7.88896073941134e-05
0.04629591087875671,0.03721343781845962,0.9320406883942011,7.494512702440772e-05
0.04488459045370651,0.03596611531482824,0.9343185530666507,7.119787067318733e-05
0.04536023770653924,0.036370523271265755,0.9335800210945203,6.763797713952796e-05
0.0453973033920277,0.037234396962747,0.9320024124893201,6.425607828255156e-05
0.045325075471123986,0.037510566419430534,0.9314980696696875,6.104327436842398e-05
0.044723683275109116,0.034870613565958476,0.9363191606309516,5.799111065000278e-05
0.044729598732881765,0.03543014726335306,0.9352973402811364,5.509155511750264e-05
0.044420726857213086,0.036356517357878315,0.9336055982100868,5.2336977361627504e-05
0.04475746409924224,0.035336387265006104,0.935468564587963,4.9720128493546124e-05
0.04387907404452562,0.034060234387453106,0.9377990779558012,4.7234122068868816e-05
0.04462842753720145,0.037631288761556345,0.9312776061518631,4.487241596542538e-05
0.04376965778511624,0.035064661667067044,0.9359647899176312,4.26287951671541e-05
0.04285923493376305,0.03441608342061108,0.9371492260432095,4.0497355408796396e-05
0.043490507271747254,0.03448988977218223,0.9370144406625951,3.8472487638356575e-05
0.043942310089288755,0.03454705134184186,0.9369100526931037,3.654886325643875e-05
0.043613825708107894,0.034540377931012306,0.9369222390838245,3.47214200936168e-05
0.04312453423301841,0.035363374589394855,0.9354192798856461,3.298534908893597e-05
0.04300250567842361,0.035835179329823996,0.9345576669025426,3.1336081634489166e-05
0.044852449342088645,0.03384580434102757,0.9381906706485081,2.9769277552764706e-05
0.04364886316795682,0.03432040579124069,0.9373239514458652,2.8280813675126466e-05
0.043531187939955744,0.03433240787486128,0.9373020339576162,2.6866772991370145e-05
0.042971196541086186,0.0343185973007745,0.9373272564658341,2.5523434341801633e-05
0.04262852257247581,0.03479646014083808,0.9364545796565544,2.4247262624711552e-05
0.04373539466584145,0.03499111550378203,0.9360991001326394,2.3034899493475973e-05
0.04207634059495704,0.0351603038083924,0.9357901289029938,2.1883154518802173e-05
0.04336274439079124,0.03487525035348225,0.936310693545624,2.0788996792862066e-05
0.042615838847014795,0.034834071421169926,0.9363858955991855,1.974954695321896e-05
0.042676634458435135,0.03402422837034291,0.937864832551315,1.876206960555801e-05
0.0425305588300838,0.0346404599707007,0.9367394683519745,1.782396612528011e-05
0.0433695690143247,0.03637899466378682,0.9335645505820562,1.6932767819016104e-05
0.04222718089125877,0.03490672631377434,0.936253211927296,1.6086129428065296e-05
0.04228002268301193,0.034439142179233016,0.9371071155616951,1.5281822956662033e-05
0.04325373929946921,0.0347470908590848,0.9365447388457933,1.451773180882893e-05
0.042725345942863195,0.03373479931683945,0.9383933891565629,1.3791845218387483e-05
0.04235734437527352,0.034319613150333335,0.9373253998674633,1.3102252957468109e-05
0.042401849465488,0.03450291059209327,0.9369906639846494,1.2447140309594702e-05
0.04244939577874056,0.03462118669776383,0.9367746657890385,1.1824783294114967e-05
0.04215959459543228,0.03466667575813249,0.9366915925399473,1.1233544129409218e-05
0.04319569754392602,0.03477760819207203,0.9364890075631406,1.0671866922938755e-05
0.04332867334055346,0.0353030269126301,0.9355294879161307,1.0138273576791817e-05
0.04219055693423332,0.034060512271203054,0.9377985702949408,9.631359897952226e-06
0.041904482817233996,0.03498368010699149,0.9361126784311422,9.149791903054614e-06
0.04199935311754776,0.0346695559554094,0.9366863329196785,8.692302307901884e-06
0.04243435351134733,0.03449261640136574,0.9370094615999823,8.25768719250679e-06
0.042490864302529845,0.034308631997856893,0.9373454543387139,7.84480283288145e-06
0.041188246570527554,0.0348831261462957,0.9362963115805191,7.452562691237377e-06
0.04256036405473254,0.0344174920143583,0.937146652916109,7.079934556675507e-06
0.041716412965988006,0.03475803787847167,0.9365247477056096,6.725937828841732e-06
0.0429876780050785,0.034481300611058315,0.9370301260858,6.389640937399644e-06
0.04196430894351283,0.034595367783015474,0.9368218151982449,6.070158890529662e-06
0.04119916955485593,0.03370606742868939,0.9384458581939492,5.766650946003179e-06
0.04181654274810192,0.03413471852284205,0.9376630546445015,5.47831839870302e-06
0.04190404139199229,0.03427950029135158,0.9373986545444635,5.204402478767869e-06
0.0420222005178762,0.03412419255100879,0.9376822779677053,4.944182354829475e-06
0.04225824175532474,0.03425914683090894,0.9374358248848668,4.696973237088e-06
0.04181321110403122,0.03449814967042206,0.936999355643161,4.462124575233601e-06
0.04172464330182519,0.0342446299291898,0.9374623325949348,4.239018346471921e-06
0.04194209278496199,0.034259382483315996,0.9374353931686445,4.027067429148324e-06
0.04179109931858473,0.03423309113987055,0.9374834061786028,3.825714057690908e-06
0.041032141226148885,0.034422645470578224,0.9371372423612065,3.6344283548063623e-06
0.04118647647285184,0.034685128899904,0.9366578945633753,3.452706937066044e-06
0.0418993366752253,0.03426469420677293,0.9374256938447627,3.2800715902127414e-06
0.041673871861814066,0.03440886328357859,0.9371624127799619,3.1160680107021042e-06
0.041910559177225415,0.034479064777820326,0.9370342085686663,2.960264610166999e-06
0.040865064728571925,0.0346734444773195,0.936679232181336,2.8122513796586487e-06
0.040502758804968626,0.034924457232135955,0.9362208309465835,2.6716388106757162e-06
0.04215445642381213,0.03455058456268276,0.9369036001181889,2.5380568701419305e-06
0.04129588214117427,0.03468907680744235,0.9366506845859855,2.4111540266348336e-06
0.041344877224155634,0.03472827115330238,0.9365791079552508,2.290596325303092e-06
0.04227281784162272,0.034520260139721114,0.9369589781900551,2.176066509037937e-06
0.04211096142873515,0.034529359571177594,0.9369423603426533,2.06726318358604e-06
