train_loss,val_loss,val_r2,learning_rates
0.19833132499627457,0.27423384256624744,0.553435638500805,8.52575903343082e-06
0.19958611492223824,0.27493826663957416,0.5522885554903445,8.09947108175928e-06
0.2003512724609038,0.2755912245367683,0.5512252766665114,7.694497527671315e-06
0.19913793730222626,0.27628869307114323,0.5500895073890859,7.30977265128775e-06
0.20043609738678858,0.27572428097134505,0.5510086042646838,6.944284018723361e-06
0.19865778443829113,0.30436961217567887,0.5043623458649533,6.5970698177871935e-06
0.20058464041806215,0.27888013645949433,0.5458695841540337,6.267216326897833e-06
0.19938908438414138,0.27827588573947826,0.5468535547551617,5.953855510552941e-06
0.19941597954919008,0.27576346574453586,0.550944785039664,5.6561627350252934e-06
0.19901760721838238,0.27571004354239,0.5510317904138984,5.373354598274029e-06
0.19999008013910016,0.27490969498126716,0.5523350798081184,5.104686868360327e-06
0.20053417725739364,0.27556828061765004,0.5512626354064166,4.849452524942311e-06
0.19983881412620838,0.2756099583673008,0.5511947620958717,4.6069798986951945e-06
0.19867560798692913,0.2736946024139712,0.5543137451081631,4.3766309037604346e-06
0.19875280832086442,0.2741186965539827,0.5536231429313669,4.157799358572413e-06
0.20022693618507048,0.2751345670922764,0.5519688984671296,3.949909390643792e-06
0.19916568091241993,0.2750106969340108,0.5521706149013257,3.752413921111602e-06
0.1995156038281144,0.27434400333235925,0.5532562533592104,3.564793225056022e-06
0.19994594084374426,0.27498302087702126,0.5522156779397964,3.3865535638032207e-06
0.19969105544535004,0.2751099282413211,0.5520090170309025,3.2172258856130592e-06
0.1989424822576525,0.27382776110686174,0.5540969041757968,3.0563645913324063e-06
0.19907944802416871,0.2752147470725921,0.5518383292360274,2.903546361765786e-06
0.19865356703138773,0.27514442730989336,0.5519528418034019,2.7583690436774965e-06
0.19803813599855957,0.2764453295264912,0.5498344345689525,2.6204505914936218e-06
0.19917334303687476,0.2751319833105557,0.5519731015935526,2.4894280619189404e-06
0.19867207368149137,0.27473324654246195,0.5526224098950672,2.3649566588229936e-06
0.19990686019656412,0.2742475395185415,0.5534133372460261,2.2467088258818436e-06
0.19999789324883066,0.2734214267316025,0.5547585756857166,2.1343733845877514e-06
0.1993605631833308,0.27437900459787723,0.5531992660862166,2.0276547153583634e-06
0.2001476569582295,0.27411774637159014,0.5536247008710025,1.9262719795904453e-06
0.19987290377253727,0.27641928083175465,0.5498768572602607,1.829958380610923e-06
0.19814539931007305,0.27535173377130256,0.5516152640907004,1.7384604615803768e-06
0.19935144970880175,0.2748701873832394,0.5523994151953535,1.651537438501358e-06
0.200127751293035,0.2746274148684821,0.552794753629793,1.56896056657629e-06
0.19859741396264524,0.27466780503931265,0.5527289718827819,1.4905125382474754e-06
0.19927467887698946,0.273705060047754,0.5542967139143304,1.4159869113351016e-06
0.19867198070548228,0.2736658384636277,0.5543605880862419,1.3451875657683465e-06
0.1990066102601045,0.27437559645732507,0.5532047994708048,1.2779281874799288e-06
0.1987495171379043,0.2744110821877499,0.5531470244048197,1.2140317781059325e-06
0.1987876029105376,0.2758188365716454,0.5508546260727856,1.1533301892006358e-06
0.20044246694241666,0.27386519194365583,0.5540359640915005,1.095663679740604e-06
0.2000005715269653,0.273741828613469,0.554236846008908,1.0408804957535738e-06
0.20000624113919718,0.27421785848764346,0.5534616663223997,9.88836470965895e-07
0.19903038259570963,0.2790546597223762,0.5455853893886471,9.393946474176001e-07
0.1996476197611154,0.27548284600440026,0.5514017537746372,8.924249150467202e-07
0.19843140910595458,0.2733017628061378,0.5549534459369703,8.478036692943841e-07
0.1990854458402324,0.2757688663257903,0.5509360072426621,8.054134858296649e-07
0.19923855846225558,0.273750395626706,0.5542228948560876,7.651428115381816e-07
0.19853820173156184,0.27529858775499744,0.5517017913484312,7.268856709612725e-07
0.19956916981843398,0.2737579241059711,0.5542106277245087,6.905413874132088e-07
0.19895360110611315,0.27516820601027386,0.5519141163974539,6.560143180425483e-07
0.1995701359268319,0.27419839029580667,0.5534933773852808,6.232136021404208e-07
0.1990011494779429,0.27461213327999523,0.5528196334948843,5.920529220333998e-07
0.19813432169473724,0.2751237729764814,0.5519864785302365,5.624502759317297e-07
0.19849123152807585,0.27521248587757935,0.5518420106440294,5.343277621351433e-07
0.19901706487203538,0.27591782851548063,0.5506934261510658,5.076113740283861e-07
0.19839663563448334,0.275193860370983,0.5518723474799605,4.822308053269667e-07
0.19828191501546907,0.2745931813785317,0.5528504875336757,4.581192650606184e-07
0.19895907466774745,0.2740753724069981,0.5536937000267069,4.3521330180758747e-07
0.19757517825228227,0.2740814598056704,0.553683784630052,4.1345263671720807e-07
0.19859910282670268,0.27294338590362377,0.555537034915406,3.9278000488134764e-07
0.19807989952908972,0.2747301034871284,0.5526275255728287,3.731410046372803e-07
0.199767289473521,0.2729924831075517,0.5554570791950602,3.544839544054162e-07
0.1989050100970742,0.2759273744485196,0.5506778799927436,3.367597566851454e-07
0.19827654895271948,0.2738495479551949,0.5540614314615863,3.199217688508881e-07
0.19824666773312402,0.2758869935856759,0.5507436371567387,3.0392568040834367e-07
0.19927801173714876,0.2743032930627926,0.5533225519164282,2.887293963879265e-07
0.19787986094654264,0.2737479823320243,0.5542268263185159,2.7429292656853013e-07
0.19751861152006828,0.27380339466597353,0.5541365935882916,2.6057828024010364e-07
0.19782838751675014,0.27377502631078865,0.5541827848479548,2.4754936622809845e-07
0.19960605538970325,0.3091393567334048,0.49659525282951056,2.3517189791669353e-07
0.19964215244941627,0.27554030294264104,0.5513081978241636,2.234133030208588e-07
0.19823191739273388,0.2764866034302892,0.5497672261016413,2.1224263786981587e-07
0.1984706556889132,0.2747742540503792,0.5525556319008185,2.0163050597632508e-07
0.1999891112182314,0.27664676297201707,0.5495064294621881,1.915489806775088e-07
0.19923454174405955,0.2735579213414677,0.5545363209318962,1.8197153164363337e-07
0.19913902882050732,0.27865265304095543,0.5462400175325791,1.7287295506145167e-07
0.198591799037346,0.27538080524145503,0.5515679182283797,1.6422930730837908e-07
0.19815524794144873,0.27529471387409915,0.5517081120428304,1.5601784194296014e-07
0.19809386966375853,0.2740051072215644,0.5538081134226565,1.4821694984581212e-07
0.2001513960148325,0.27448522102738304,0.5530262942323757,1.408061023535215e-07
0.1979975306139087,0.2743672072616906,0.5532184692571058,1.337657972358454e-07
0.19807792668771534,0.27538149994189587,0.5515667919416102,1.2707750737405314e-07
0.19956749212202385,0.27415133645408934,0.5535699938352915,1.2072363200535047e-07
0.19716476076683462,0.27445935495474005,0.5530684184731791,1.1468745040508295e-07
0.19772729433859157,0.27448447991273983,0.5530274976880759,1.089530778848288e-07
